rel_cont_area,rel_hull_area,num_defects,sum_angles,thumb,index,middle,ring,pinky
0.4297989441761204,0.6308547680557116,23,56.19340706406861,0,1,0,0,0
0.4322037083437735,0.6263718366324229,22,53.95594844623043,0,1,0,0,0
0.4318990985531399,0.6219036436633588,16,39.52665135617073,0,1,0,0,0
0.4318990985531399,0.6219036436633588,16,39.52665135617073,0,1,0,0,0
0.4328333712092518,0.6311138045097594,16,38.47795675183886,0,1,0,0,0
0.42931845694959253,0.6231420120558613,19,46.98699566263707,0,1,0,0,0
0.42641099502001756,0.624676545259252,20,49.12251938826509,0,1,0,0,0
0.4272994363832594,0.632036215373546,18,43.79104112796736,0,1,0,0,0
0.42977076094307504,0.6378582589025442,21,51.17476072842741,0,1,0,0,0
0.42730592985799193,0.6340172859670614,20,49.13072923392635,0,1,0,0,0
0.42730592985799193,0.6340172859670614,20,49.13072923392635,0,1,0,0,0
0.43390621917267685,0.6436197031808317,20,49.411114153933774,0,1,0,0,0
0.42801224226804124,0.639014175257732,18,44.561478775288975,0,1,0,0,0
0.43067383833856265,0.6417792576465817,22,54.971311400487515,0,1,0,0,0
0.4320254417556496,0.6435942798171901,17,42.13565047907074,0,1,0,0,0
0.4326362451108214,0.6452255541069101,20,49.93827783651586,0,1,0,0,0
0.4332881355932203,0.640787483702738,19,47.19978087305656,0,1,0,0,0
0.4349441989991415,0.6463232060972801,16,40.02806333617619,0,1,0,0,0
0.4367950582927498,0.646854510572808,17,42.311274829763924,0,1,0,0,0
0.4344970800919191,0.6425010014125188,17,43.2178500989253,0,1,0,0,0
0.43611352877491666,0.6445857303585455,18,45.146510117227514,0,1,0,0,0
0.4392899408284024,0.6424152770306616,18,44.362383755692406,0,1,0,0,0
0.4432954041992198,0.6463351379388595,18,44.362927580660624,0,1,0,0,0
0.4470721085789002,0.6483612668979155,18,43.91075379822249,0,1,0,0,0
0.4475618864703372,0.64851152368758,20,49.552733149225425,0,1,0,0,0
0.4475618864703372,0.64851152368758,20,49.552733149225425,0,1,0,0,0
0.4565355851413544,0.6560650887573964,24,59.48798257771037,0,1,0,0,0
0.4921688867229803,0.6459010179770414,19,47.57730373264639,0,1,0,0,0
0.4921688867229803,0.6459010179770414,19,47.57730373264639,0,1,0,0,0
0.5018357487922706,0.6444168391994479,19,47.188671072762254,0,1,0,0,0
0.5075091365920512,0.6507680447693011,18,44.8830123376706,0,1,0,0,0
0.5157063802083334,0.6542154947916666,15,37.7162330043058,0,1,0,0,0
0.5244970193740686,0.6623742548435171,13,32.9621432049792,0,1,0,0,0
0.5244970193740686,0.6623742548435171,13,32.9621432049792,0,1,0,0,0
0.5330246039546235,0.6694207992537189,11,28.18545592404989,0,1,0,0,0
0.5330246039546235,0.6694207992537189,11,28.18545592404989,0,1,0,0,0
0.5321071368028479,0.6616968977792846,13,32.80726310171204,0,1,0,0,0
0.538375054896794,0.6682476943346508,13,33.55863570407103,0,1,0,0,0
0.5275024295432459,0.6580174927113702,17,42.3596130910995,0,1,0,0,0
0.526009364784875,0.6620549518508703,15,37.6753326379262,0,1,0,0,0
0.526009364784875,0.6620549518508703,15,37.6753326379262,0,1,0,0,0
0.5268266046642711,0.6597530472768266,15,38.26741720865277,0,1,0,0,0
0.5268266046642711,0.6597530472768266,15,38.26741720865277,0,1,0,0,0
0.5249238365374514,0.6583061946282873,14,35.94656245942312,0,1,0,0,0
0.5225128794207742,0.6551622110832637,14,35.83256305331188,0,1,0,0,0
0.5255669419179134,0.65705033082523,11,27.89721552951478,0,1,0,0,0
0.5255669419179134,0.65705033082523,11,27.89721552951478,0,1,0,0,0
0.5223604748021657,0.6524364847980009,13,33.39185094147648,0,1,0,0,0
0.5275205403147194,0.6605800027851274,12,30.610061576726945,0,1,0,0,0
0.5215493443754313,0.656935817805383,17,42.0101515870824,0,1,0,0,0
0.5215493443754313,0.656935817805383,17,42.0101515870824,0,1,0,0,0
0.5243530020703934,0.6610248447204969,16,39.92299606719555,0,1,0,0,0
0.5278265207817231,0.6622367877786953,12,30.83094081849835,0,1,0,0,0
0.5249134594069198,0.65758061490715,13,32.237094755213924,0,1,0,0,0
0.5284347662977679,0.6649131183602476,13,34.45893564089939,0,1,0,0,0
0.5278059499661933,0.6629141311697092,12,30.502737705570315,0,1,0,0,0
0.5242137002732058,0.6572349570200573,11,27.242909170569984,0,1,0,0,0
0.526204318936877,0.6588870431893687,16,40.00239854620703,0,1,0,0,0
0.524547803617571,0.6595275955741072,16,39.97170653193467,0,1,0,0,0
0.5294646873594242,0.6624181536462238,16,40.000726837741674,0,1,0,0,0
0.5294646873594242,0.6624181536462238,16,40.000726837741674,0,1,0,0,0
0.5263336085879439,0.6598596201486375,15,37.55434044516966,0,1,0,0,0
0.5259950454170107,0.66177539223782,17,42.55674767760954,0,1,0,0,0
0.5271098265895954,0.6596779521056978,15,37.74047315538695,0,1,0,0,0
0.5254668511016698,0.6572884761057867,16,40.04808093707932,0,1,0,0,0
0.5257142857142857,0.6623563218390804,15,37.948040206475056,0,1,0,0,0
0.5278117258464079,0.6632039636663914,13,32.84798501866299,0,1,0,0,0
0.5268199233716475,0.6611897042931526,15,38.14690879133172,0,1,0,0,0
0.5268199233716475,0.6611897042931526,15,38.14690879133172,0,1,0,0,0
0.5264580067920586,0.6592541797283177,14,35.75275720750516,0,1,0,0,0
0.5264580067920586,0.6592541797283177,14,35.75275720750516,0,1,0,0,0
0.5311249444197421,0.6636776839088978,14,35.317379122184015,0,1,0,0,0
0.5263123424042965,0.6597570160788552,17,42.65265422449523,0,1,0,0,0
0.5274503061859384,0.6593067426400759,17,42.663418722970555,0,1,0,0,0
0.5286535303776683,0.6582348111658457,15,37.950569579832816,0,1,0,0,0
0.5293021346469622,0.6596715927750411,14,35.484337649580475,0,1,0,0,0
0.5263860235124603,0.6611569571339686,15,37.76944846327149,0,1,0,0,0
0.529848657016287,0.6643611152281672,13,32.72126346317224,0,1,0,0,0
0.5259177859177859,0.6588766788766789,17,42.63163370467746,0,1,0,0,0
0.5259177859177859,0.6588766788766789,17,42.63163370467746,0,1,0,0,0
0.5302850649671459,0.6641223259720369,11,28.326829062744803,0,1,0,0,0
0.5270621081504702,0.6651727403343782,13,32.72467940537092,0,1,0,0,0
0.5265377226400964,0.6630034840936472,15,37.920341464400316,0,1,0,0,0
0.5265377226400964,0.6630034840936472,15,37.920341464400316,0,1,0,0,0
0.5349001910534291,0.670416364714408,18,44.411249952948666,0,1,0,0,0
0.5349001910534291,0.670416364714408,18,44.411249952948666,0,1,0,0,0
0.5329950072263828,0.669475101826304,17,42.15611241474952,0,1,0,0,0
0.5285732839794792,0.6664637314111306,14,35.3822475010957,0,1,0,0,0
0.5302617053055393,0.6648889538281707,17,42.03854625551505,0,1,0,0,0
0.5342167140197903,0.6677851801051566,18,45.571873866530794,0,1,0,0,0
0.5361026746350543,0.6688465432219719,14,35.488402871534646,0,1,0,0,0
0.5409111811851268,0.6755846800683222,17,41.573030863269906,0,1,0,0,0
0.5409111811851268,0.6755846800683222,17,41.573030863269906,0,1,0,0,0
0.542888200803742,0.6737103893537124,13,32.56589354409292,0,1,0,0,0
0.541340009223269,0.6758679754924567,15,37.78443926452764,0,1,0,0,0
0.5395972933911444,0.6735892129812114,13,32.648111224112625,0,1,0,0,0
0.5403035080804099,0.6734660360005256,12,29.690739967270318,0,1,0,0,0
0.5405416502430692,0.6732196820391538,14,34.58046638924536,0,1,0,0,0
0.5383478658437021,0.6696221547304138,15,37.31042088457493,0,1,0,0,0
0.5360498249613287,0.6715867459089799,16,39.07630300915016,0,1,0,0,0
0.536318488968493,0.6748269966620533,12,29.742338533147798,0,1,0,0,0
0.5371733289912888,0.6723683139298217,13,33.02318171753456,0,1,0,0,0
0.53701050232028,0.671383212570219,13,32.82851011806109,0,1,0,0,0
0.5374252963652395,0.6721041115574279,12,30.306125400106833,0,1,0,0,0
0.5369779369860783,0.6711552552308068,11,28.145270172691028,0,1,0,0,0
0.5373931449971505,0.6715053325734756,18,44.43892897848259,0,1,0,0,0
0.5387771717007246,0.6722543352601156,13,32.28447260031338,0,1,0,0,0
0.5380212925769896,0.6739247575193494,12,30.820179482724818,0,1,0,0,0
0.5367721498318148,0.6756311028379217,11,27.90991991545674,0,1,0,0,0
0.5374742823552464,0.6744227817510858,12,30.234759814267758,0,1,0,0,0
0.5384131804970446,0.6729123803925411,12,29.853843020883282,0,1,0,0,0
0.5362045102987869,0.6735406659610844,16,39.88469985962496,0,1,0,0,0
0.5378416772802979,0.67347571927762,15,37.661312829826386,0,1,0,0,0
0.5385519741353972,0.6736063485843049,13,32.653321680067464,0,1,0,0,0
0.538785313034275,0.6721566392575103,15,36.6684148298603,0,1,0,0,0
0.5403209957418932,0.6764002620373403,15,36.70844203846425,0,1,0,0,0
0.541756996452503,0.67798252529234,12,29.804043748959185,0,1,0,0,0
0.5436448937787028,0.6796180658803317,12,29.603075126388436,0,1,0,0,0
0.5412232295361976,0.6764058599395611,15,37.000772718311914,0,1,0,0,0
0.5401146367100249,0.676192353173039,12,30.12907655932054,0,1,0,0,0
0.5401146367100249,0.676192353173039,12,30.12907655932054,0,1,0,0,0
